Name,Reactions,Comments,Reposts,Content,Date
Garal Das,3,,,"#Recommendationsfor#Learningthe#Mathematicsof#MachineLearning.""#DROP#EVERYTHINGand#FOCUS#ENTIRELYon#AI""Emad Mostaque : StabilityAI CEO :https://lnkd.in/d5sgRP2Z)Source Video :https://lnkd.in/d-ssHztW:https://lnkd.in/gDieB9aB#Learning#Ai:https://lnkd.in/dmjCSVPC) :https://lnkd.in/d5sgRP2Z)https://lnkd.in/edYemHMJ)MATHEMATICS for#MachineLearningby#GarettThomasPDF :https://lnkd.in/e-_WMuatPDF :https://lnkd.in/eXuWYJnqMATHEMATICS for#MachineLearningVIDEO :https://lnkd.in/egXV8sak4 Areas of#Mathematics&#StatisticsThat You Should Learn for#DataScienceAug 3, 2021https://lnkd.in/e7exhWZ4""I picked 2 resources for each of these topics:•#Probabilityand#Statistics•#Linear#Algebra•#Multivariate#CalculusThe first link is simpler. The second offers a more in-depth perspective.Let's start ↓1. Seeing TheoryAn interactive websitehttps://lnkd.in/emMXXNfKthat takes you through some of the most critical probabilities and statistics concepts.These should be enough to get you started, and you will have fun while going through it!2. Statistics 110: ProbabilityIf you want a more advanced overview of Probabilities and Statistics, this course from Harvard University is an excellent introduction:https://lnkd.in/eyVzzW3y3. Essence of Linear AlgebraWho doesn’t love Grant Sanderson’s YouTube videos?Go through this playlist:https://lnkd.in/e-fKFi9FIt's an excellent refresher on Linear Algebra.4. Linear AlgebraThis is MIT Course 18.06 taught by Professor Gilbert Strang.https://lnkd.in/ervN66_zOne of the best linear algebra courses that you’ll ever find.Professor Gilbert makes the subject ridiculously simple and engaging.5. Essence of CalculusThis is Grant Sanderson’s excellent take on calculus:https://lnkd.in/e2P7YBP8A series of videos that are informative and make calculus feel like something you could have discovered yourself.6. Multivariate CalculusThis is an introductory course to build your confidence and introduce you to the multivariate calculus required to build many machine learning techniques.https://lnkd.in/eykd9cy5Finally, a bonus:Mathematics for Machine Learning and Data Science Specialization is a new specialization from @DeepLearningAI_.https://lnkd.in/eyivhEDQ?""https://lnkd.in/dQniMctb) : Feb 11, 2023#FreeCourse :#MIT:Introduction to#DataCentric#AI:https://lnkd.in/dekbH5xx) : 17/02/2023 :""#Understanding#DeepLearning""BYSimon J.D. Prince518pgs PDF :https://lnkd.in/dt8mFtgB:https://lnkd.in/dtHcw7w2[https://lnkd.in/dvMFTzzX)Let's#Build#GPT: from#Scratch, in Code, Spelled out.The Famous#AndrejKarpathy: Ex#Tesla#AutoPilot: Jan 17, 2023Always makes ""Complex Things look Very Simple"".]https://lnkd.in/dVZRz87Y) : 28/12/2022Cramming:#Traininga#Language#Modelon a#Single#GPUin#OneDay",1 week ago
NTG24,0,,,#tesla: Schon wieder sorgt der Autopilot für lange Gesichterhttps://lnkd.in/egnCkN9V#elektromobilität#eauto,2 weeks ago
João Nuno Rocha,36,1 comment,1 repost,Join our Camera and Autopilot Product Design team in Berlin and help us developing and integrating automotive sensing and monitoring technologies 👀 And so much more ❗ ❗ ❗https://lnkd.in/eE2XaJUS#hiring#autonomousdriving#automotive#tesla#autonomousvehicles#workingermany#openpositionsApply Now 🚀,2 weeks ago
Dr. Jaromir Konecny,3,2 comments,,"Elon Musk hat sich einige Male kritisch über ChatGPT und den Einsatz des Bots durch Microsoft geäußert.Musk denkt ja, Künstliche Intelligenz sei gefährlicher als Atombomben. Das hindert ihn jedoch nicht daran, KI massiv im Teslas Autopilot und FSD (Full Self-Driving) einzusetzen und die Autos damit auf öffentlichen Straßen auf die Menschheit loszulassen.Vor allem stört Musk an ChatGPT, dass beim Chatbot mit Fine Tuning und Filtern verhindert wird, rassistische und frauenfeindliche Vorurteile zu verbreiten.Seit Wochen soll Musk mit einigen KI-Forschern kommunizieren, um einen zum ChatGPT konkurrierenden Chatbot zu entwickeln.Gott stehe uns bei! :-)#chatgpt#chatbot#deeplearning#künstlicheintelligenz#sprachmodell",2 weeks ago
Elektrickevozy.cz,0,,,Tesla bude předpovídat dráhy všech pohybujících se předmětů. Pomůže to k dosažení plně autonomního řízení? 🧐🔥#Tesla#TeslaFullSelfDriving#TeslaFSD#Autopilot#technologie#elektromobily,2 weeks ago
CS Nagesh Rudrakanthwar,37,,1 repost,"Class Action suits and derivative actions originated in the US and have now become a predominant and integral part of its corporation laws.Recently one more class action lawsuit has been filed against Tesla, its CEO Elon Musk, and other executives at San Francisco federal court, alleging that the company overstated the success and safety of its Full Self-Driving Autopilot software, despite the severe risks of accidents and injuries.The lawsuit has been brought by an investor who claims that Tesla and its executives misled investors about the technology's capabilities, causing significant losses and damages to shareholders.It also follows a recent recall of nearly 363,000 vehicles and increased regulatory scrutiny of the Autopilot system.This is not the first time Elon Musk confronted class action suits in the past, to name some of it a securities fraud class action in 2018, which was settled for $40 million and caused Elon Musk to step down as chairman of Tesla's board for three years.In another instance, a labour law class action was filed against Tesla in 2020, which alleged that the company violated California labour laws.The rise in class action suits in the US signifies the increasing shareholder activism. The past few class action suits indicate that Shareholders expect more transparency and fairness from corporations. In some instances, the expectations go beyond the regulatory requirements.#law#classaction#us#generalcounsel#lawyers#companylaw#legalcounsel#legal#companysecretary",2 weeks ago
Validnews Indonesia,0,,,Pemegang saham mengatakan Tesla menipu mereka selama empat tahun dengan pernyataan palsu dan menyesatkan yang menyembunyikan bagaimana teknologi mobil itu bekerja.https://lnkd.in/dv8PbydG,2 weeks ago
DieNachrichten,0,,,Tesla-Chef Elon Musk steht neuer Ärger ins Haus: Aktionäre des Elektroautobauers haben in den USA eine Sammelklage gegen den Firmenchef eingereicht. Zur Sicherheit des Autopiloten sollen falsche Angaben gemacht worden sein.,2 weeks ago
Mauricio Montañez Peña,21,,,"La construcción de la Gigafactory en NL es un gran avance para la introducción masiva de los autos eléctricos en la industria de renta de autos en México. Creo que este paso dará lugar a un aumento significativo en el número de vehículos eléctricos en las calles, lo que mejorará la conectividad de los supercargadores y brindará mayor confianza a los clientes al elegir un auto eléctrico.Sin embargo, para lograr una transición efectiva, nuestra industria debe considerar factores más allá de simplemente agregar una nueva categoría de vehículo a la flota, especialmente en términos de tecnología. Algunas medidas que podríamos implementar incluyen:1-Integrar nuestros sistemas con la red de cargadores Supercharger, tal como lo hace Hertz en los Estados Unidos.2-Establecer una lógica de costo por kW/h en lugar de por litro.3-Agregar funciones de seguridad adicionales como la opción de PIN para encender el vehículo y activar la opción de seguimiento en caso de robo, mediante la integración en el sistema operativo de Tesla.4- Inhabilitación del AutopilotFuturo Prometedor y estoy ansioso de Verlo.#tesla#rentadeautos#Mexico#HertzMexico#Amave#futuro",2 weeks ago
Dannie D'Agostino,30,,,"I am proud to say this position is available because our current Associate Manager has been PROMOTED to our growing Tesla Collision Training Team! At King of Prussia, we are a more than a state of the art Tesla Collision Repair Facility.We are a family, we are honest, we respect each other and own every piece of building and growing this business from the ground up.We are setting the example and repaving the experience to getting our loyal owners back on autopilot!Are you ready to be a leader with me and launch your future?#tesla#future#team",2 weeks ago
Borja García Rubio,6,2 comments,,"Inteligencia Artificial: Regular o No Regular. 🤔Todo el mundo habla de#ChatGPTcreada porOpenAI, de sus multitudes de versiones las cuales incluso se han especializado en ciertas materias capacesde aprobar exámenes en algunas carreras. Pero además, las principales compañías mundiales, se ha volcado para invertir miles de millones de dólares para mejorarlas e integrarlas en sus productos (por ejemploMicrosoftcon#bing,#teamsy en un futuro próximo en#visualstudio) y lanzar sus propiasinteligencias artificiales (véaseGoogle)Por otro lado,Tesla, ha fiado su famoso#Autopilot#FSD(Full Self Driving) para que use 100% IA basada en visión artificial para  prescindir de sensores y usarla para conducir por nosotros.#China, lleva mas de 6 meses usando#IApara tomar decisiones judiciales, llegando a sustituir el trabajo de los fiscales. Es mas, los jueces están obligados a consultar con la#IAantes de tomar un veredicto.Ayer, una#IAen un juego de simulación de guerra con capacidades reales, batía a los mejores estrategas humanos en Estados Unidos.Las empresas privadas empiezan a usar#IApara procesos internos, desde la selección del personal, a las preguntas de evaluación de talento y determinación de los objetivos y potencial de empleados.El triaje de los enfermos en los hospitales, cada día parece mas cerca que haga uso de#IA. Las video-consultas que tienen algunas compañías de salud privadas, pueden correr la misma suerte.Clarísimamente las opciones de implementación son enormes y crecen al mas puro estilo de la ley de Moore...¿Debemos regular desde ya el uso y ámbito de actuación de las inteligencias artificiales?Te agradecería si tu voto va razonado en un comentario.",2 weeks ago
EVANNEX Aftermarket Tesla Accessories,0,,,"If you live in a state where a front license plate display is required by law, our custom-designed bracket has you covered. The EVANNEX Thin-Line Front License Plate Bracket for#TeslaModel 3 is compatible with Tesla’s Autopilot functionality, and there is no need for drilling holes in your front bumper.Check it out here...https://lnkd.in/eAJM8_YY",2 weeks ago
DieNachrichten,0,,,Tesla-Chef Elon Musk steht neuer Ärger ins Haus: Aktionäre des Elektroautobauers haben in den USA eine Sammelklage gegen den Firmenchef eingereicht. Zur Sicherheit des Autopiloten sollen falsche Angaben gemacht worden sein.,2 weeks ago
EVANNEX Aftermarket Tesla Accessories,0,,,"If you live in a state where a front license plate display is required by law, our custom-designed bracket has you covered. The EVANNEX Thin-Line Front License Plate Bracket for#TeslaModel 3 is compatible with Tesla’s Autopilot functionality, and there is no need for drilling holes in your front bumper.Check it out here...https://lnkd.in/eAJM8_YY",2 weeks ago
DieNachrichten,0,,,Tesla-Chef Elon Musk steht neuer Ärger ins Haus: Aktionäre des Elektroautobauers haben in den USA eine Sammelklage gegen den Firmenchef eingereicht. Zur Sicherheit des Autopiloten sollen falsche Angaben gemacht worden sein.,2 weeks ago
Ken Kramer,0,1 comment,,"#propertyinsuranceShareholders Sue Musk & Tesla Over Self-Driving ClaimsTesla shareholders led by Thomas Lamontagne filed suit in San Francisco federal court against the company and its CEO, Elon Musk, claiming they had been defrauded by its false and misleading statements regarding the effectiveness of its Autopilot and Full Self-Driving technologies.The plaintiffs claimed that the company concealed how its driver assist features, suspected as a possible cause of multiple fatal crashes, “created a serious risk of accident and injury.” They noted multiple drops in the stock price, including after a recall of 362,000 vehicles and disclosure of investigations into the technologies by the National Highway Traffic Safety Administration, and reportedly, the Securities and Exchange Commission.The complaint stated “As a result of defendants’ wrongful acts and omissions, and the precipitous decline in the market value of the Company’s common stock, plaintiff and other class members have suffered significant losses and damages.”Elon Musk is expected to promote the company’s artificial intelligence capability at Tesla's investor day on March 1.",2 weeks ago
